,year,mes,Día,1.Dólar observado
2055,1988,3,25,244.7
2056,1988,3,26,
2057,1988,3,27,
2058,1988,3,28,244.86
2059,1988,3,29,244.58
2060,1988,3,30,244.38
2061,1988,3,31,244.33
2062,1988,4,1,
2063,1988,4,2,
2064,1988,4,3,
2065,1988,4,4,244.57
2066,1988,4,5,244.06
2067,1988,4,6,244.23
2068,1988,4,7,244.17
2069,1988,4,8,244.13
2070,1988,4,9,
2071,1988,4,10,
2072,1988,4,11,244.41
2073,1988,4,12,243.67
2074,1988,4,13,242.21
2075,1988,4,14,240.76
2076,1988,4,15,238.44
2077,1988,4,16,
2078,1988,4,17,
2079,1988,4,18,238.98
2080,1988,4,19,239.06
2081,1988,4,20,239.25
2082,1988,4,21,239.28
2083,1988,4,22,239.69
2084,1988,4,23,
2085,1988,4,24,
2086,1988,4,25,239.65
2087,1988,4,26,241.83
2088,1988,4,27,242.55
2089,1988,4,28,242.61
2090,1988,4,29,243.96
2091,1988,4,30,
2092,1988,5,1,
2093,1988,5,2,242.87
2094,1988,5,3,243.05
2095,1988,5,4,243.37
2096,1988,5,5,244.19
2097,1988,5,6,243.77
2098,1988,5,7,
2099,1988,5,8,
2100,1988,5,9,243.77
2101,1988,5,10,241.81
2102,1988,5,11,242.17
2103,1988,5,12,242.56
2104,1988,5,13,243.69
2105,1988,5,14,
2106,1988,5,15,
2107,1988,5,16,244.68
2108,1988,5,17,244.8
2109,1988,5,18,245.09
2110,1988,5,19,245.55
2111,1988,5,20,246.18
2112,1988,5,21,
2113,1988,5,22,
2114,1988,5,23,246.88
2115,1988,5,24,248.3
2116,1988,5,25,248.6
2117,1988,5,26,247.72
2118,1988,5,27,247.64
2119,1988,5,28,
2120,1988,5,29,
2121,1988,5,30,248.61
2122,1988,5,31,248.07
2123,1988,6,1,247.89
2124,1988,6,2,
2125,1988,6,3,248.87
2126,1988,6,4,
2127,1988,6,5,
2128,1988,6,6,249.18
2129,1988,6,7,249.28
2130,1988,6,8,249.33
2131,1988,6,9,248.67
2132,1988,6,10,247.17
2133,1988,6,11,
2134,1988,6,12,
2135,1988,6,13,246.87
2136,1988,6,14,246.18
2137,1988,6,15,246.05
2138,1988,6,16,246.36
2139,1988,6,17,246.34
2140,1988,6,18,
2141,1988,6,19,
2142,1988,6,20,246.72
2143,1988,6,21,248.06
2144,1988,6,22,248.63
2145,1988,6,23,249.62
2146,1988,6,24,250.99
2147,1988,6,25,
2148,1988,6,26,
2149,1988,6,27,250.34
2150,1988,6,28,248.86
2151,1988,6,29,
2152,1988,6,30,250.79
2153,1988,7,1,249.24
2154,1988,7,2,
2155,1988,7,3,
2156,1988,7,4,251.13
2157,1988,7,5,251.6
2158,1988,7,6,251.63
2159,1988,7,7,251.64
2160,1988,7,8,251.91
2161,1988,7,9,
2162,1988,7,10,
2163,1988,7,11,251.07
2164,1988,7,12,250.68
2165,1988,7,13,249.66
2166,1988,7,14,249.21
2167,1988,7,15,247.88
2168,1988,7,16,
2169,1988,7,17,
2170,1988,7,18,247.54
2171,1988,7,19,246.98
2172,1988,7,20,245.77
2173,1988,7,21,245.42
2174,1988,7,22,245.97
2175,1988,7,23,
2176,1988,7,24,
2177,1988,7,25,246.87
2178,1988,7,26,245.9
2179,1988,7,27,245.06
2180,1988,7,28,244.77
2181,1988,7,29,244.74
2182,1988,7,30,
2183,1988,7,31,
2184,1988,8,1,244.8
2185,1988,8,2,244.85
2186,1988,8,3,245.19
2187,1988,8,4,245.48
2188,1988,8,5,245.33
2189,1988,8,6,
2190,1988,8,7,
2191,1988,8,8,245.41
2192,1988,8,9,245.64
2193,1988,8,10,245.79
2194,1988,8,11,245.56
2195,1988,8,12,245.52
2196,1988,8,13,
2197,1988,8,14,
2198,1988,8,15,
2199,1988,8,16,245.91
2200,1988,8,17,245.92
2201,1988,8,18,245.68
2202,1988,8,19,245.18
2203,1988,8,20,
2204,1988,8,21,
2205,1988,8,22,245.41
2206,1988,8,23,245.75
2207,1988,8,24,246.01
2208,1988,8,25,245.97
2209,1988,8,26,246.1
2210,1988,8,27,
2211,1988,8,28,
2212,1988,8,29,245.91
2213,1988,8,30,245.81
2214,1988,8,31,245.82
2215,1988,9,1,245.81
2216,1988,9,2,245.5
2217,1988,9,3,
2218,1988,9,4,
2219,1988,9,5,246.29
2220,1988,9,6,246.45
2221,1988,9,7,245.65
2222,1988,9,8,245.26
2223,1988,9,9,244.71
2224,1988,9,10,
2225,1988,9,11,
2226,1988,9,12,244.67
2227,1988,9,13,245.16
2228,1988,9,14,245.53
2229,1988,9,15,245.65
2230,1988,9,16,245.49
2231,1988,9,17,
2232,1988,9,18,
2233,1988,9,19,
2234,1988,9,20,245.74
2235,1988,9,21,245.64
2236,1988,9,22,245.78
2237,1988,9,23,245.54
2238,1988,9,24,
2239,1988,9,25,
2240,1988,9,26,245.77
2241,1988,9,27,245.85
2242,1988,9,28,246.03
2243,1988,9,29,246.25
2244,1988,9,30,246.38
2245,1988,10,1,
2246,1988,10,2,
2247,1988,10,3,246.38
2248,1988,10,4,245.89
2249,1988,10,5,
2250,1988,10,6,245.93
2251,1988,10,7,246.37
2252,1988,10,8,
2253,1988,10,9,
2254,1988,10,10,247.0
2255,1988,10,11,247.14
2256,1988,10,12,
2257,1988,10,13,246.84
2258,1988,10,14,246.64
2259,1988,10,15,
2260,1988,10,16,
2261,1988,10,17,246.66
2262,1988,10,18,246.77
2263,1988,10,19,246.75
2264,1988,10,20,246.8
2265,1988,10,21,247.36
2266,1988,10,22,
2267,1988,10,23,
2268,1988,10,24,248.01
2269,1988,10,25,248.27
2270,1988,10,26,248.1
2271,1988,10,27,248.07
2272,1988,10,28,247.95
2273,1988,10,29,
2274,1988,10,30,
2275,1988,10,31,247.77
2276,1988,11,1,
2277,1988,11,2,247.6
2278,1988,11,3,247.56
2279,1988,11,4,247.47
2280,1988,11,5,
2281,1988,11,6,
2282,1988,11,7,247.37
2283,1988,11,8,247.29
2284,1988,11,9,247.18
2285,1988,11,10,247.08
2286,1988,11,11,247.01
2287,1988,11,12,
2288,1988,11,13,
2289,1988,11,14,246.28
2290,1988,11,15,246.51
2291,1988,11,16,246.27
2292,1988,11,17,246.62
2293,1988,11,18,245.49
2294,1988,11,19,
2295,1988,11,20,
2296,1988,11,21,245.8
2297,1988,11,22,245.89
2298,1988,11,23,246.28
2299,1988,11,24,245.98
2300,1988,11,25,245.18
2301,1988,11,26,
2302,1988,11,27,
2303,1988,11,28,245.06
2304,1988,11,29,245.75
2305,1988,11,30,245.47
2306,1988,12,1,245.7
2307,1988,12,2,244.88
2308,1988,12,3,
2309,1988,12,4,
2310,1988,12,5,245.36
2311,1988,12,6,245.24
2312,1988,12,7,244.78
2313,1988,12,8,
2314,1988,12,9,244.36
2315,1988,12,10,
2316,1988,12,11,
2317,1988,12,12,243.56
2318,1988,12,13,243.47
2319,1988,12,14,243.42
2320,1988,12,15,243.25
2321,1988,12,16,242.89
2322,1988,12,17,
2323,1988,12,18,
2324,1988,12,19,243.4
2325,1988,12,20,243.37
2326,1988,12,21,243.04
2327,1988,12,22,243.12
2328,1988,12,23,243.37
2329,1988,12,24,
2330,1988,12,25,
2331,1988,12,26,245.35
2332,1988,12,27,245.99
2333,1988,12,28,247.64
2334,1988,12,29,247.57
2335,1988,12,30,247.49
2336,1988,12,31,
