,year,mes,Día,1.Dólar observado
2281,2006,3,31,527.7
2282,2006,4,1,
2283,2006,4,2,
2284,2006,4,3,526.18
2285,2006,4,4,525.4
2286,2006,4,5,521.03
2287,2006,4,6,520.72
2288,2006,4,7,519.17
2289,2006,4,8,
2290,2006,4,9,
2291,2006,4,10,518.77
2292,2006,4,11,517.83
2293,2006,4,12,516.08
2294,2006,4,13,512.44
2295,2006,4,14,
2296,2006,4,15,
2297,2006,4,16,
2298,2006,4,17,514.83
2299,2006,4,18,511.53
2300,2006,4,19,511.44
2301,2006,4,20,513.54
2302,2006,4,21,517.35
2303,2006,4,22,
2304,2006,4,23,
2305,2006,4,24,516.34
2306,2006,4,25,514.91
2307,2006,4,26,515.35
2308,2006,4,27,517.67
2309,2006,4,28,518.62
2310,2006,4,29,
2311,2006,4,30,
2312,2006,5,1,
2313,2006,5,2,514.97
2314,2006,5,3,515.87
2315,2006,5,4,517.04
2316,2006,5,5,514.46
2317,2006,5,6,
2318,2006,5,7,
2319,2006,5,8,513.38
2320,2006,5,9,513.5
2321,2006,5,10,515.61
2322,2006,5,11,512.76
2323,2006,5,12,513.5
2324,2006,5,13,
2325,2006,5,14,
2326,2006,5,15,516.35
2327,2006,5,16,521.72
2328,2006,5,17,518.77
2329,2006,5,18,521.3
2330,2006,5,19,522.72
2331,2006,5,20,
2332,2006,5,21,
2333,2006,5,22,523.81
2334,2006,5,23,529.41
2335,2006,5,24,528.33
2336,2006,5,25,532.92
2337,2006,5,26,528.64
2338,2006,5,27,
2339,2006,5,28,
2340,2006,5,29,525.52
2341,2006,5,30,525.78
2342,2006,5,31,531.11
2343,2006,6,1,531.87
2344,2006,6,2,532.0
2345,2006,6,3,
2346,2006,6,4,
2347,2006,6,5,529.91
2348,2006,6,6,533.59
2349,2006,6,7,536.59
2350,2006,6,8,541.68
2351,2006,6,9,545.45
2352,2006,6,10,
2353,2006,6,11,
2354,2006,6,12,
2355,2006,6,13,541.03
2356,2006,6,14,546.74
2357,2006,6,15,544.51
2358,2006,6,16,542.1
2359,2006,6,17,
2360,2006,6,18,
2361,2006,6,19,543.03
2362,2006,6,20,546.51
2363,2006,6,21,547.83
2364,2006,6,22,545.64
2365,2006,6,23,546.57
2366,2006,6,24,
2367,2006,6,25,
2368,2006,6,26,
2369,2006,6,27,549.63
2370,2006,6,28,548.05
2371,2006,6,29,549.16
2372,2006,6,30,547.31
2373,2006,7,1,
2374,2006,7,2,
2375,2006,7,3,539.44
2376,2006,7,4,537.56
2377,2006,7,5,537.67
2378,2006,7,6,540.54
2379,2006,7,7,538.91
2380,2006,7,8,
2381,2006,7,9,
2382,2006,7,10,538.58
2383,2006,7,11,538.27
2384,2006,7,12,540.29
2385,2006,7,13,539.38
2386,2006,7,14,541.46
2387,2006,7,15,
2388,2006,7,16,
2389,2006,7,17,544.45
2390,2006,7,18,545.93
2391,2006,7,19,544.31
2392,2006,7,20,542.35
2393,2006,7,21,539.52
2394,2006,7,22,
2395,2006,7,23,
2396,2006,7,24,540.71
2397,2006,7,25,541.17
2398,2006,7,26,540.37
2399,2006,7,27,542.57
2400,2006,7,28,540.14
2401,2006,7,29,
2402,2006,7,30,
2403,2006,7,31,539.41
2404,2006,8,1,540.02
2405,2006,8,2,542.45
2406,2006,8,3,541.25
2407,2006,8,4,543.09
2408,2006,8,5,
2409,2006,8,6,
2410,2006,8,7,541.78
2411,2006,8,8,543.3
2412,2006,8,9,545.21
2413,2006,8,10,543.72
2414,2006,8,11,545.36
2415,2006,8,12,
2416,2006,8,13,
2417,2006,8,14,541.88
2418,2006,8,15,
2419,2006,8,16,541.87
2420,2006,8,17,536.17
2421,2006,8,18,530.69
2422,2006,8,19,
2423,2006,8,20,
2424,2006,8,21,532.01
2425,2006,8,22,530.92
2426,2006,8,23,531.18
2427,2006,8,24,532.22
2428,2006,8,25,534.49
2429,2006,8,26,
2430,2006,8,27,
2431,2006,8,28,537.03
2432,2006,8,29,537.07
2433,2006,8,30,538.12
2434,2006,8,31,537.77
2435,2006,9,1,539.61
2436,2006,9,2,
2437,2006,9,3,
2438,2006,9,4,539.29
2439,2006,9,5,536.63
2440,2006,9,6,537.56
2441,2006,9,7,540.01
2442,2006,9,8,540.8
2443,2006,9,9,
2444,2006,9,10,
2445,2006,9,11,539.53
2446,2006,9,12,540.19
2447,2006,9,13,538.11
2448,2006,9,14,537.61
2449,2006,9,15,537.62
2450,2006,9,16,
2451,2006,9,17,
2452,2006,9,18,
2453,2006,9,19,
2454,2006,9,20,537.19
2455,2006,9,21,537.71
2456,2006,9,22,539.32
2457,2006,9,23,
2458,2006,9,24,
2459,2006,9,25,539.91
2460,2006,9,26,539.66
2461,2006,9,27,538.13
2462,2006,9,28,537.3
2463,2006,9,29,538.22
2464,2006,9,30,
2465,2006,10,1,
2466,2006,10,2,537.03
2467,2006,10,3,533.9
2468,2006,10,4,534.2
2469,2006,10,5,535.13
2470,2006,10,6,536.91
2471,2006,10,7,
2472,2006,10,8,
2473,2006,10,9,
2474,2006,10,10,537.63
2475,2006,10,11,536.71
2476,2006,10,12,536.46
2477,2006,10,13,533.62
2478,2006,10,14,
2479,2006,10,15,
2480,2006,10,16,532.15
2481,2006,10,17,530.81
2482,2006,10,18,531.06
2483,2006,10,19,527.6
2484,2006,10,20,526.71
2485,2006,10,21,
2486,2006,10,22,
2487,2006,10,23,526.32
2488,2006,10,24,526.93
2489,2006,10,25,527.19
2490,2006,10,26,525.02
2491,2006,10,27,524.12
2492,2006,10,28,
2493,2006,10,29,
2494,2006,10,30,524.56
2495,2006,10,31,525.99
2496,2006,11,1,
2497,2006,11,2,524.75
2498,2006,11,3,525.55
2499,2006,11,4,
2500,2006,11,5,
2501,2006,11,6,525.77
2502,2006,11,7,524.68
2503,2006,11,8,523.34
2504,2006,11,9,525.45
2505,2006,11,10,524.98
2506,2006,11,11,
2507,2006,11,12,
2508,2006,11,13,525.24
2509,2006,11,14,527.04
2510,2006,11,15,527.29
2511,2006,11,16,528.11
2512,2006,11,17,527.77
2513,2006,11,18,
2514,2006,11,19,
2515,2006,11,20,529.13
2516,2006,11,21,529.1
2517,2006,11,22,529.66
2518,2006,11,23,529.52
2519,2006,11,24,529.17
2520,2006,11,25,
2521,2006,11,26,
2522,2006,11,27,530.13
2523,2006,11,28,529.6
2524,2006,11,29,530.61
2525,2006,11,30,529.29
2526,2006,12,1,527.69
2527,2006,12,2,
2528,2006,12,3,
2529,2006,12,4,525.91
2530,2006,12,5,525.8
2531,2006,12,6,524.78
2532,2006,12,7,525.69
2533,2006,12,8,
2534,2006,12,9,
2535,2006,12,10,
2536,2006,12,11,524.85
2537,2006,12,12,525.04
2538,2006,12,13,526.2
2539,2006,12,14,527.24
2540,2006,12,15,526.76
2541,2006,12,16,
2542,2006,12,17,
2543,2006,12,18,524.79
2544,2006,12,19,525.47
2545,2006,12,20,526.95
2546,2006,12,21,526.91
2547,2006,12,22,528.52
2548,2006,12,23,
2549,2006,12,24,
2550,2006,12,25,
2551,2006,12,26,530.47
2552,2006,12,27,532.69
2553,2006,12,28,533.87
2554,2006,12,29,534.43
2555,2006,12,30,
2556,2006,12,31,
